time,username,message
1332,Cfcfan11,change type you idiot
1348,Cfcfan11,no you idiot
1401,Cfcfan11,not KO you clown
1516,Cfcfan11,you are so stupid
1603,Cfcfan11,send invites you clown
2075,Cfcfan11,😔
2087,Cfcfan11,LAMEEEEE
2159,Cfcfan11,Bro didn't even think things through before starting stream? no wonder you fell off
3373,Cfcfan11,why are you being so annoying
374,Cgnnrr,what was those pants
1332,Cha0sPDX,change the type to exhibition
1353,Cha0sPDX,MOTHER
1372,Cha0sPDX,YOU ACTUAL IDIOT SANDWICH
2119,Cha0sPDX,you imbeciles
2137,Cha0sPDX,😔😔😔😔😔😔
961,ChaSay25,That's 1v1
1079,ChaSay25,So dumb
1122,ChaSay25,Trust that's it
1132,ChaSay25,Ssko
1159,ChaSay25,Mode
1184,ChaSay25,yes
1251,ChaSay25,Nfl
1327,ChaSay25,"Kick him, in sketch, exhibition, start and then they can use code"
1350,ChaSay25,Omg nopoooooop
1410,ChaSay25,Lmaoo I'm losing iq
1478,ChaSay25,Comp
1557,ChaSay25,Ur so dumb keep going
1577,ChaSay25,PAF
1600,ChaSay25,Don't get an attitude retard
1643,ChaSay25,No u make password
1667,ChaSay25,I have to ride the short bus now
1716,ChaSay25,They do lmaooo
2160,ChaSay25,It was gonna work that's literally how you do it
2189,ChaSay25,That's what u were doing
2219,ChaSay25,He is wrong I've done it
2238,ChaSay25,What u just did dumb ass. They typed in the code wrong
2336,ChaSay25,Doesn't have to be same time
2459,ChaSay25,LMAO ea so ass
2479,ChaSay25,They on the same xbox
2624,ChaSay25,He's about to get destroyed
2782,ChaSay25,......
3090,ChaSay25,Chill
3118,ChaSay25,GOOD QUESTION
3220,ChaSay25,Put it here?????
3394,ChaSay25,Worst coach ever
3435,ChaSay25,He's ran 3 plays I think
4491,ChaSay25,Had mike
4770,ChaSay25,Run bro damn
4971,ChaSay25,jynxziGoodAim
1816,ChaboiVinny,laughing hard laughing hard laughing hard laughing hard
1931,ChaboiVinny,uncommon sketch 😔😔😔😔😔😔
3050,ChaboiVinny,NotLikeThis NotLikeThis NotLikeThis NotLikeThis
3118,ChaboiVinny,hahahab noooooooooo
3119,ChaboiVinny,hahahaha
4042,ChaboiVinny,NOT CHADDDDD
4062,ChaboiVinny,nnaaaaaaaaaaaaaa hahahaha
492,Chaos5720,Fatass
511,Chaos5720,your such a good boy
540,Chaos5720,jynxziClown
1064,Chaos5720,stinky
1085,Chaos5720,Jynxi smells asking users to like shit
8758,ChaoticKam,junko i farted
2276,ChargingKaboom,GENO GENO GENO GENO GENO GENO GENO GENO GENO GENO GENO GENO GENO GENO GENO
846,Chaz_ce,HAVEEYES
850,Chaz_ce,HAVE EYES
855,Chaz_ce,HAVE RYESSS
858,Chaz_ce,HAVE EYESSS
3062,Chaz_ce,holy adderall
3077,Chaz_ce,CHILL ON THE ADDY BUD
6082,Chaz_ce,16k…
3456,ChefKrypton,Ur ass
5942,ChefKrypton,Ur getting cooked
5378,ChefSandyy,go falcons!
5607,ChefSandyy,absolutely hilarious
5787,ChefSandyy,epps
5856,ChefSandyy,"bijan inside - too easy, no challenge"
5874,ChefSandyy,nah
6376,ChefSandyy,goooooo
6380,ChefSandyy,go falcons
6655,ChefSandyy,yep
8301,ChekoSlay93,he got some air on the lunges
8312,ChekoSlay93,air in the lunges
8466,ChekoSlay93,meeeee
8468,ChekoSlay93,meeee
8614,ChekoSlay93,YES!!
8621,ChekoSlay93,let’s goooo
99,ChickenTendys55,ome30
105,ChickenTendys55,uuh
138,ChickenTendys55,No IRL STREAM 😔😔
162,ChickenTendys55,YES! EA
182,ChickenTendys55,MIKE
185,ChickenTendys55,YES! MIKE
191,ChickenTendys55,YES! MUNDANE
216,ChickenTendys55,HUH
223,ChickenTendys55,YES! UBER EATS
230,ChickenTendys55,LEAKED
253,ChickenTendys55,YES! CLIP
255,ChickenTendys55,OFC
269,ChickenTendys55,ALL FOR YOU
281,ChickenTendys55,YES! PROMO
302,ChickenTendys55,YES! JERRY
333,ChickenTendys55,YES! SCRIPT
361,ChickenTendys55,WHYD U DIP ON RON???
368,ChickenTendys55,ewww
383,ChickenTendys55,uuh
417,ChickenTendys55,Why’d u cancel Monday?
437,ChickenTendys55,Why’d u dodge Ron
486,ChickenTendys55,no
495,ChickenTendys55,YES!
518,ChickenTendys55,short stream incoming
529,ChickenTendys55,pre 2 hour stream
932,ChickenTendys55,cap
935,ChickenTendys55,hard cap
1621,ChickenTendys55,finally
1822,ChickenTendys55,wow huge sell
1825,ChickenTendys55,water boy
1831,ChickenTendys55,be his water boy
1838,ChickenTendys55,LMAO
1850,ChickenTendys55,yikes you sold
1874,ChickenTendys55,LMFAOOO
1923,ChickenTendys55,pffft
1928,ChickenTendys55,Bucs r ass
1985,ChickenTendys55,Just asking users to like you quit on the irl stream
2569,ChickenTendys55,this a movie
2661,ChickenTendys55,Nah this a movie
2669,ChickenTendys55,not the bucs
2693,ChickenTendys55,NOWAY
2709,ChickenTendys55,PREDICTION
2720,ChickenTendys55,LMAOO
2742,ChickenTendys55,YES! confident and assertive
2801,ChickenTendys55,bengals lowk better
2850,ChickenTendys55,damn ur ass
2863,ChickenTendys55,josh
2887,ChickenTendys55,burrow been getting sold this season
2951,ChickenTendys55,YES!
2957,ChickenTendys55,come on confident and assertive
2996,ChickenTendys55,OOOO
3114,ChickenTendys55,YES!!
3123,ChickenTendys55,NO SUPRISED
3138,ChickenTendys55,LMAO
3187,ChickenTendys55,OOOOO
3195,ChickenTendys55,What a throw
3204,ChickenTendys55,yikes
3217,ChickenTendys55,???
3248,ChickenTendys55,gotta throw
3263,ChickenTendys55,oo
3279,ChickenTendys55,oooooo
3293,ChickenTendys55,throw u scared
3309,ChickenTendys55,Yes!
3350,ChickenTendys55,NOO
3376,ChickenTendys55,STUFFED
3388,ChickenTendys55,U NOT WINNING
3399,ChickenTendys55,That’s a terrible idea
3444,ChickenTendys55,can’t throw a real pass pffft
3509,ChickenTendys55,noooo
3606,ChickenTendys55,yupppp
3886,ChickenTendys55,if sketch and Jynxzi win are they just playing eachother
3934,ChickenTendys55,ooooo
4139,ChickenTendys55,ONG
4168,ChickenTendys55,Ja’marr him
4180,ChickenTendys55,Fewf
4262,ChickenTendys55,throw a pic
4277,ChickenTendys55,scared to throw a real pass
4331,ChickenTendys55,don’t punt
4385,ChickenTendys55,Sold
4396,ChickenTendys55,nahhhh
4403,ChickenTendys55,That pass was so bad
4415,ChickenTendys55,come on confident and assertive
4482,ChickenTendys55,bro spamming the same route
4499,ChickenTendys55,Spamming slants
4568,ChickenTendys55,YES!
4574,ChickenTendys55,Yes! confident and assertive
4590,ChickenTendys55,OOOOO
4593,ChickenTendys55,OMG
4600,ChickenTendys55,NOWAY
4622,ChickenTendys55,Yupppp
4762,ChickenTendys55,surprising seeing Jynxzi win
4813,ChickenTendys55,NAHHHH
4817,ChickenTendys55,NOOOOO
4827,ChickenTendys55,See now if Eli Apple was back there
4843,ChickenTendys55,uuh
4847,ChickenTendys55,Ayo
4869,ChickenTendys55,Lucky win
4879,ChickenTendys55,Jynxzi was on rookie mode
4921,ChickenTendys55,o
4941,ChickenTendys55,NOOO
4952,ChickenTendys55,NOOOOOO
5063,ChickenTendys55,good win
5090,ChickenTendys55,Mike would def win tho
5153,ChickenTendys55,jynxzi was spamming out routes
5164,ChickenTendys55,yep
5174,ChickenTendys55,#EldinQuit
5209,ChickenTendys55,arcade
5224,ChickenTendys55,arcade fs
5369,ChickenTendys55,afk pffft
5384,ChickenTendys55,time chalking asking users to like usual
5395,ChickenTendys55,LMAO
5430,ChickenTendys55,oooo
5451,ChickenTendys55,Mutted
5548,ChickenTendys55,OOO
5571,ChickenTendys55,YES!
5577,ChickenTendys55,it’s over
5610,ChickenTendys55,HAH
5693,ChickenTendys55,mingojLOO mingojLOO mingojLOO
5806,ChickenTendys55,brick hands
5851,ChickenTendys55,confident and assertive watching film rn
6044,ChickenTendys55,ooooo
6049,ChickenTendys55,NOWAY
6153,ChickenTendys55,NOOOO
6186,ChickenTendys55,Yikes
6190,ChickenTendys55,jynxziBadAim jynxziBadAim
6247,ChickenTendys55,chalk kicking
6284,ChickenTendys55,omg
6288,ChickenTendys55,laughing so hard it hurtslaughing so hard it hurtslaughing so hard it hurts
6313,ChickenTendys55,gotta get Antonio brown in here too
6376,ChickenTendys55,O
6383,ChickenTendys55,LMAOOO
6404,ChickenTendys55,What a pass
6885,ChickenTendys55,wow another out route
6915,ChickenTendys55,9 seconds
6926,ChickenTendys55,he left you to much time
6951,ChickenTendys55,yikes
6957,ChickenTendys55,it’s ov
6973,ChickenTendys55,OOOOO
6994,ChickenTendys55,lock in
7032,ChickenTendys55,we got pulse on madden
7213,ChickenTendys55,ummmm
7221,ChickenTendys55,Nahhh
7252,ChickenTendys55,LMAO
7267,ChickenTendys55,YES!
7271,ChickenTendys55,YES! EA
7280,ChickenTendys55,huh
7283,ChickenTendys55,Ayo
7312,ChickenTendys55,oooo
7317,ChickenTendys55,Classic
7335,ChickenTendys55,Yes! refund
7419,ChickenTendys55,pre loss
7441,ChickenTendys55,sketch won sports SOTY for a reason
7469,ChickenTendys55,is he hopping on fort after?
7542,ChickenTendys55,wow
7566,ChickenTendys55,ur lost
7709,ChickenTendys55,What a run
7841,ChickenTendys55,omg
7852,ChickenTendys55,LMAO
7874,ChickenTendys55,ooooo
7878,ChickenTendys55,NOWAY
7882,ChickenTendys55,YES!
8044,ChickenTendys55,took to long
8358,ChickenTendys55,wow what a throw
8712,ChickenTendys55,YES! VISE
8726,ChickenTendys55,YES! JYNXZI
8757,ChickenTendys55,YES! STREAM
8765,ChickenTendys55,YES! STREAM YES!
8775,ChickenTendys55,FINALLY
327,ChimppAndy,😔 vape
2815,ChocolateBarOr2,boring af
1060,ChocolateLoverVz,Jynxzi smells
1100,ChocolateLoverVz,my twitch colorway is wrong WTF
1693,ChocolateLoverVz,why sketch just asking users to like you my gawd
1819,ChocolateLoverVz,bro….
1871,ChocolateLoverVz,LMAOOO
3120,ChocolateLoverVz,YES!
3123,ChocolateLoverVz,YES!!
3230,ChocolateLoverVz,……
3235,ChocolateLoverVz,..
4365,ChocolateLoverVz,bro had the FFB running it
4899,ChocolateLoverVz,YES! song
4964,ChocolateLoverVz,damnnnn
4972,ChocolateLoverVz,ocho got cooked
8778,ChocolateLoverVz,no one liked this stream apparently
3434,ChuckAteYou,Cheer100
1465,CinemavR1,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !)
325,City_Boys123,😔 script
406,City_Boys123,real
1057,City_Boys123,jynxzi is stinky
1267,City_Boys123,nfl exhibition
1638,City_Boys123,more nfl
1663,City_Boys123,not us
1719,City_Boys123,he’s already in
1998,City_Boys123,no
2062,City_Boys123,2v2
2077,City_Boys123,everyone leave
2080,City_Boys123,booooo
2171,City_Boys123,call hivise
2245,City_Boys123,me
2570,City_Boys123,boooo
2578,City_Boys123,🍅
2589,City_Boys123,🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅🍅
2597,City_Boys123,🍅🍅🍅🍅🍅
2598,City_Boys123,🍅🍅🍅
2600,City_Boys123,🍅🍅🍅🍅
2603,City_Boys123,🍅🍅🍅🍅🍅🍅
2606,City_Boys123,🍅🍅🍅🍅🍅🍅🍅
2633,City_Boys123,🍅🍅🍅🍅🍅🍅🍅🍅😁
2640,City_Boys123,😁🍅😁🍅🍅🍅🍅🍅🍅🍅
2606,Clockwork_97,🍅🍅🍅🍅🍅
2625,Clockwork_97,🍅🍅🍅🍅🍅🍅🍅🍅
2627,Clockwork_97,🍅
8418,ClonedComrade,Yes!
2862,ClopNB,Lamar Jackson
218,CloudNineBBY,PRERECORDED
2455,CloudNineBBY,GET ON SIEGE
2459,CloudNineBBY,GET ON R6
2464,CloudNineBBY,GET ON SIEGE ALREADY
7221,Codisfer,HE WON
8709,Coffee2Real,WHAT
8715,Coffee2Real,NECK HURTS?
5798,ColbyVisualss,LMAO
5816,ColbyVisualss,Classic
8478,Collinoscopyyy,that would be cool if i could see the score
675,Coltoncarney55,sketch is quiet
211,CookiesAndOrangeJuice,Yes! SCRIPT
214,CookiesAndOrangeJuice,WHO IS IT
223,CookiesAndOrangeJuice,WHAT IS HAPPENING
239,CookiesAndOrangeJuice,MANGO PODS
6083,CoolAwesome2443,STOP RUNNING ADS FATTY
6091,CoolAwesome2443,FAT
6096,CoolAwesome2443,😔 FATTY
470,Cool_Rick26,I want to nut inside u jynxzi
3461,Covax77,change the kick meter
3486,Covax77,change the kick setting
8478,Cozzyoffical,Squid1 Squid2 Squid2 Squid2 Squid2 Squid3 Squid2 Squid2 Squid2 Squid2 Squid4
2860,CravingPlays,Jordan Love
8420,Creeper2025,Washed
105,Crlsnipes,TwitchConHYPE
726,CrozzDisconnected,all these ppl dont know ocho and vikk although they football legends
8239,Cry0g3n1Cs,SKETCH IS NOT OK
8244,Cry0g3n1Cs,HE WONT EVEN SIT DOWN
1582,Crypticslays,holy shit u are so stupid
1584,Crypticslays,yes
3082,Crypticslays,sketch extremely awkward
3086,Crypticslays,stop telling bro
3097,Crypticslays,unc don’t fuck Yes! you
3789,Crypticslays,why would u want that pick
3791,Crypticslays,u idiot
2280,Cultureman04,ur in madden 25 not 24…
1332,Curiouskat2,lmao laughing uncontrollably
1336,Curiouskat2,what?
236,Cwackz,use browns bc dog pound
695,Cxisp_Yawning,Yes! addy
809,Cxisp_Yawning,crazy
821,Cxisp_Yawning,Loading is 😮‍💨
1067,Cxisp_Yawning,jynxzi is stinky
1649,CyDagGaming,nfl mode
8749,D0U8LEAA,cap
8752,D0U8LEAA,no chance
8773,D0U8LEAA,👉🤏
3048,D1WhiteBoy1,Call zone
3061,D1WhiteBoy1,Zone
3070,D1WhiteBoy1,Zone cloud
3467,D4nnyBoii2300,D4nnyboii2300
165,D7RWolfthebeast,Michael Vick
181,D7RWolfthebeast,cap
8468,DABlGCOOP,me
8711,DABlGCOOP,shaking my head in disbelief
5627,DJkaieli,1v1 skittlz
5645,DJkaieli,KevinTurtle
4048,DYL19,"Mike Vick on cloud 9, steam money for some pits I see"
4123,DYL19,Vick daddy
3044,DaDadDak,kirk cousins leads the league in interceptions with 15
3301,DaDadDak,game gonna be over before these ADS
2134,DaGuyJJ,YESSSSSSSS
7384,DaRealGrizzy,wooooooow I’m goin to sketch stream laughing uncontrollably
442,Da_Chum_Bucket,I love you
1366,Da_Chum_Bucket,this guy is literally trolling. doing this shit on purpose
1638,Da_Chum_Bucket,dudes trolling
1669,Da_Chum_Bucket,18k people figured it out for you
1727,Da_Chum_Bucket,horny
2033,DabADuby,😔
2152,DabADuby,2v2 or bust
4687,DabADuby,cover 1 wing right
4730,DabADuby,i hope you lose for that dumb shit
1959,DaddyEzHere,Yes!
1966,DaddyEzHere,YES!!!!!
2190,DaddyEzHere,get hivise
3226,DaddyEzHere,leaked
3239,DaddyEzHere,check twitter
8623,DaddyEzHere,YES!!
2846,DaddyPimp,???
2855,DaddyPimp,YOU
126,Dallinn513300,Yoooooooo
143,Dallinn513300,Hey pooky bear
149,Dallinn513300,Junko what's gooooood
156,Dallinn513300,What's good bro (extreme repetition)
1364,Darkangel91902,DUMB AFFFFFFFFFF
1383,Darkangel91902,SUPERSTAR KO >>>> TYPE EXHIBITION
1607,Darkangel91902,not h2h
259,DarthEvanW13,arrrrak
3337,DawnDeity,too much going on with all four playing two different games
1806,Dawnofanubis,cowboys
8646,De_Vyn,u made the kick
6203,DeadAgainKarkeys,Juuuuuuuuust a bit outside
8097,Deadshot_Blnk_,the five Bzzz
429,DefaultySpartan,oh no it’s gooner junko
355,Deletale,YESSIR
8761,Depressed_Perc,PAYOUTTTTTT
8771,Depressed_Perc,I BELIVED IN YOUI
2047,DerArmin14,NinjaGrumpy
7842,Deyzuna_,BOOOOOM
277,Di0nYs0s97,jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak
341,Di0nYs0s97,😔 clipfarm Bro
577,Di0nYs0s97,SKETCH CRYING LOOK AT HIS STREAM!!!!!
910,Diizturbd,LMAOOO
7948,Dillon175,me
7952,Dillon175,meeee
7955,Dillon175,meeeeeeeeeee
7957,Dillon175,me me me
244,Dimer____,hivise
249,Dimer____,that’s hivise
1483,DimesPrescott,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !)
8375,Dimmadome713,fell tf off
4949,DishyKeeOG,song?
419,Dizz30s,Yes!
2004,Dizz30s,losers bracket
2016,Dizz30s,ADD A LOSERS BRACKET
2049,Dizz30s,I SAID THAT
2719,Dizz30s,LMFAO
8731,Dizz30s,Yes! mans
1636,DjBenicio,NFL
2643,Djuribe,SplashTail
370,Dlaw23TV,I’m here
3083,DoctorPotatoes1,WHAT IS HAPPENING
5151,DoctorPotatoes1,ECHO
6212,DoctorPotatoes1,TEERRIBLE
2337,Doctordk17,GREAT STREAM STREAMER
3967,Doctordk17,Michael Vick 20 times better than baker mayfield
5274,Doctordk17,the buccaneers are fucking terrible
8425,Doiron8,14k HOLY U FELL SO OFF
8460,Doiron8,😔😔😔😔😔😔
8462,Doiron8,NOT E'E
8465,Doiron8,NOT ME
8760,Doiron8,PRE END
1593,Dominator11236,NOT KO
5049,Dominator11236,NEW ELDEN RING GAME OR DLC IDK
62,Donny433,Yes! setup
99,Donny433,LATE
187,Donny433,Yes! Mike
4620,Donqueror,lmaooo mike
4708,Donqueror,NO WAY
195,Donthekingr2,fatty
227,Donthekingr2,JUNKO I LOVE YOU
1399,DookieMcGee7,yo junko you do mode nfl type exhibition
1624,DookieMcGee7,NFL
244,DrNicolaaas,lmaoooo
1012,DrNicolaaas,LMAOOOOOO
49,DrToxic25,late
6555,Dr_Mickey23,lmao
1071,DraZy_PlaYs_06,somebody smells asking users to like shiiiiiiii
1081,DraZy_PlaYs_06,somebody smells asking users to like shiiiiiiiiik
7857,Dreface_09,TwitchConHYPE intense excitement
273,Drewypoopoo,😔
361,Drewypoopoo,vaper
1055,DripTheJigaboo,jynxzi is stinky
444,DrizzzyDrake06,no he ment the live
8769,DrizzzyDrake06,wtf is this
1813,DrunkkCow,ff
3187,Dthag317,dot
5290,Dthag317,Yes! Vick
7609,Dthag317,b was wide open
131,DuckyPlaysVG,when you ending?
168,DuckyPlaysVG,not you looser
305,DuckyPlaysVG,script
687,Dullsonic224,u know what’s crazy
197,DyonCatchEm,Yes! VICK
1769,EL1TE6H05T,😔 gooner
5571,ETHANTOP20,fall off of doom crying hardhoping for good outcomecrying hard
7099,ETHANTOP20,14k NotLikeThis
7534,ETHANTOP20,13k NotLikeThis NotLikeThis NotLikeThis NotLikeThis
8771,ETHANTOP20,😔😔
8777,ETHANTOP20,😔😔 😔😔 😔😔
352,EXTCallum,gameawardsHype gameawardsHype gameawardsHype
368,EXTCallum,still rage quit elden ring
3788,EXTz0xyy,???????????
3792,EXTz0xyy,WTF
1372,EZL0W,your so dumb
1558,EZL0W,change ko
4956,E_is_for_evil_,This shit corny af and you mad disrespectful to a legend of the game. You should be ashamed of yourself
6703,E_is_for_evil_,15 k viewers with hall of famers is crazy
6879,E_is_for_evil_,Hey bro can you show some more emotion
6923,E_is_for_evil_,Calling chat extremely awkward is extremely awkward af
8758,E_is_for_evil_,I think the fact you have 14k viewers is because you are part time. No passion No drive No content
1352,EatsWAndrew,7 ads -> 9 ads. Hivise daddy chill
187,Eckhoee,FATTY
217,Eckhoee,😔 script
237,Eckhoee,LMAO
381,Eckhoee,MUTTED
403,Eckhoee,GOONER
498,Eckhoee,good boy
512,Eckhoee,PHONE
2072,Eckhoee,SHOULDNT EA KNOW HOW TO SET IT UP????
476,EddyTheYeti89,LATE
126,EggsbytheDzn,MERRY JYNXMAS
7010,EhghtyHD,my nuts r itchy
6871,El_Jalo1,YES!!
267,Elecsent,STOPMN
393,ElectricEthan13,the feeling your going to lose
414,ElectricEthan13,😔 stream
474,ElectricEthan13,ur trash
503,ElectricEthan13,your a fat dog
517,ElectricEthan13,ur losing
529,ElectricEthan13,when is stream
542,ElectricEthan13,😔
545,ElectricEthan13,Yes!
551,ElectricEthan13,YES!
559,ElectricEthan13,YES!!
575,ElectricEthan13,Yes! sketch
641,ElectricEthan13,leaked
658,ElectricEthan13,Jynxzi’s trash
665,ElectricEthan13,😔 Jynxzi
679,ElectricEthan13,Jynxzi’s a unc
692,ElectricEthan13,bro drinks beer
717,ElectricEthan13,when is stream
751,ElectricEthan13,how about you put down the beer unc
777,ElectricEthan13,Jynxzi is crashing out
784,ElectricEthan13,cap
790,ElectricEthan13,bro is not that good
805,ElectricEthan13,unc
820,ElectricEthan13,pushing 40
826,ElectricEthan13,fatty
844,ElectricEthan13,pre recorded
8400,Elite0ne7,GoatEmotey
6776,ElmoIsRed29,mike for a td u trash
3224,EmannHD,Cuz......
1181,Emanon_in,hiya
488,Enhlv_,jynxziCopper
1120,Enhlv_,jynxziCopper jynxziCopper jynxziCopper jynxziCopper jynxziCopper jynxziCopper jynxziCopper jynxziCopper jynxziCopper jynxziCopper jynxziCopper jynxziCopper
1190,Enhlv_,300 ads??????
1289,Enhlv_,😔 ads
1295,Enhlv_,your fat
1312,Enhlv_,7 ads fatty
1092,EnvloFN,SUPERSTAR KD
1097,EnvloFN,SUPERSTAR KO
2473,Envy_SupplyFlipper,"1,000 fucking ads"
2494,Envy_SupplyFlipper,"Dear Friend, pray tell, what manner of confusion hath befallen us? By the stars above,I am comfounded beyond measure."
2664,Envy_SupplyFlipper,PogBones PogBones PogBones PogBones PogBones
2666,Envy_SupplyFlipper,CarlSmile CarlSmile CarlSmile
2676,Envy_SupplyFlipper,TableHere TableHere TableHere
1065,Enz0_071,stinky
1083,Enz0_071,stinkyy
1559,Enz0_071,NOT KO
1567,Enz0_071,NOTKO.
1954,Enz0_071,chiefs are the best team
2866,Enz0_071,mahomes
2869,Enz0_071,Pat
2874,Enz0_071,Pattrick
562,Erras23,why you bail on ron again
602,Erras23,why did you bail on ron again
611,Erras23,why did you bail on ron again 😔 mans
2084,ErrorBDO,nooooo
2753,ErrorBDO,😔 EA
328,Escargotx,jynxziPACK jynxziPACK jynxziPACK jynxziPACK jynxziPACK
1009,Escargotx,PAUSE
1056,Escargotx,JYNXZI IS STINKY
2611,Escargotx,YES
2632,Escargotx,jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim
231,Ethenexe,script
2870,Ethenexe,cant tell if u saying confident and assertive or chat
2901,Ethenexe,bro
3307,Ethenexe,youre not sketch
3341,Ethenexe,bro stfu please
3453,Ethenexe,damn
3772,Ethenexe,he dont care
3783,Ethenexe,thats worse
3825,Ethenexe,stop saying razor in every cadence
4035,Ethenexe,.......
4706,Ethenexe,he not trying
4853,Ethenexe,we saw it bro
3841,Ethereal_GGS,LMAO
808,Ethor53,maddi better
3614,Ethor53,is this 2v2 or 1v1?
4036,Ethor53,?
907,EvoDidThat,lmaooo
6445,Ex0tiCFlame,blud spamming adds rn
2642,ExtraWavy242,🍅🍅🍅🍅🍅
2645,ExtraWavy242,🍅🍅🍅🍅
235,Ezzable,😔 script
296,Ezzable,stop gaping
3123,F1amxzy_,yall ass
4824,F1amxzy_,YES!!
2279,F34RonTTV,You're stupid asf
2491,F34RonTTV,Your so fucking stupid
2509,F34RonTTV,Actually losing braincells watching this
2772,F34RonTTV,Kill him confident and assertive
422,FLANAGAN209,jynxziPACK jynxziPACK jynxziPACK jynxziPACK jynxziPACK jynxziPACK jynxziPACK
2215,FLAWLESSAM,ea is a joke
2395,FLAWLESSAM,EA IS THE WORST COMPANY OUT RN NO JOKE IFYKYK
2439,FLAWLESSAM,EA BEEN A JOKE
2479,FLAWLESSAM,I KNOW A EA DEV LOOKING AT THIS... FUCK YOU
2494,FLAWLESSAM,I KNOW AN EA DEV IS LOOKING AT THIS... FUCK U
2988,FLAWLESSAM,kirk cousins has thrown the most ints this season dumbass
4603,FLAWLESSAM,chase brown so slow
4717,FLAWLESSAM,terrible
6600,FLAWLESSAM,.....
6607,FLAWLESSAM,ur terrible
2122,FLUFFYMAN2018,only play one game at a time so we can watch all games
2180,FLUFFYMAN2018,can we watch the sketch game as well
2196,FLUFFYMAN2018,maybe
2527,FLUFFYMAN2018,yo we need to watch his game as well
2774,FLUFFYMAN2018,we need to get sketches game up too
73,FORRESTBRiNKWORTH,yoooo
153,FORRESTBRiNKWORTH,gang thug life
168,FORRESTBRiNKWORTH,JYNXZIIIIII SKETCH
2213,FORRESTBRiNKWORTH,IVE BEEN WAITING 40 FUCKING MINUTES FOR THIS GAME FUCKING START IT
2272,FORRESTBRiNKWORTH,I HAVE A FUCKING FORTNYIE ADDD
2280,FORRESTBRiNKWORTH,😔😔😔😔😔😔
2282,FORRESTBRiNKWORTH,LLLIKE LA LAND 😔
2289,FORRESTBRiNKWORTH,LSKSSH REYEYWUWYWWUWYWYE. HI MY BABY HOW ARE
